V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,std_amount,std_time
-1.51245539213966,-0.26684713512404,-2.68966783843374,-0.0321919200131125,2.39020850782102,-1.6567444114604,1.63542678913268,-0.711047737995883,0.452560977136963,0.899307696082144,-1.72839698370504,-0.0387046326989127,0.490904241071196,0.44514797993114,0.0121725484499762,-1.22693076295781,-0.459076929214713,-0.0244222611678576,1.12428778538352,-0.498637112927361,0.139673705333661,1.85775317645168,0.863337679188375,-0.985615828676958,-0.494367957539145,-0.290453623083307,0.658172933102722,0.849268774722666,-0.28558177456539335,0.8020360981529996
0.469749517487831,-1.23755547027318,-1.76734061589655,4.83349012798216,-0.268714558636067,-0.512759848060542,1.14014880560033,-0.341272999527881,-1.04635098398312,0.0856615347524881,-0.0001211803349648,-0.0543808429292316,0.736191603337369,-2.30664478783159,-0.464003364440401,1.67272279973602,1.1657365409567,0.561322707439286,-2.3007976756963,1.27731503401271,0.30390531321967,-0.647075252164857,-0.373013646280577,0.260801138202008,-0.496566411774464,-0.245972762320847,-0.117857668735614,0.144774180519932,2.5382265233510455,0.7625103753122209
-0.334478696396911,0.226389743890156,1.97005230264761,1.81323486972935,-0.308007426930876,-0.046253270927671,0.126702240220109,-0.203988880108916,0.316726839919564,0.242608184539516,-0.681783924385248,0.14872509900068,0.356839672889825,-0.576138322264975,0.771808131328327,-0.886088104926146,0.274149903543528,0.288462511615509,1.50207719866274,0.133574445701847,0.146152821237793,0.900968513695237,-0.210251606907477,0.460402797593984,-0.305401139130127,-0.0914834932239758,-0.0503746491577942,-0.150338858783056,-0.09535283345782543,-1.976809633074939
0.340390790889508,2.01523346310003,-2.77732956104823,3.81202413104427,-0.461729071578821,-1.1520219714746,-2.00195866818811,0.548681056661142,-2.34404166261939,-3.07669858515182,3.55473755027372,-3.96968929955842,-0.932183689489454,-5.87606732124924,-0.0667394504128529,-1.49528077472825,-4.42475717388751,-0.619323237398381,-0.231198386269899,0.326772803133095,0.29976881646527,-0.583282924090166,-0.187696049565752,-0.329255753153177,0.732328138266652,0.0580797142765515,0.55314334331356,0.318832445723953,-0.34623274212743216,-0.7710329203082957
-2.21921860215056,0.727831411106392,-5.45822994652182,5.92484984705884,3.93246382376344,-3.0859842366267,-1.67786998770016,0.865074610405235,-3.17726028894586,-3.41920738405664,3.69317394224412,-3.97843975507806,-1.71859087457346,-8.63629739365259,-0.242964821455265,1.17488417316765,2.13460635695284,2.59436483300614,-1.25758897993879,0.96477180373471,0.41747174595057,-0.817343384056975,-0.0287524020141088,0.0257225108657227,-0.825835343221856,-0.0130890304987416,0.413291188715315,-0.131387346404896,-0.35322939296682354,1.1215479749048032
0.91311613528992,1.1453810871791,-4.60287793273505,2.09180337375362,-0.473223859280585,-2.0854358325571,-1.67124403232231,0.0943965856348779,0.337798765397573,-4.4318096317282,4.87197985976052,-5.39522117678937,1.33250215621937,-4.60379669207464,-0.77731354811867,-2.57189156103509,-3.00361530529652,-0.225441388417525,0.252273565031692,0.50898474829098,0.40141574109896,-0.0849334160429759,-0.197684434494785,-0.283271078982557,0.387597335722074,-0.553526986386025,0.516274456782261,0.270828187083758,0.23796761253078197,0.14283885371627242
-10.2817840384715,6.30238478416897,-13.271718028752,8.92511547634157,-9.97557831146449,-2.83251346361162,-12.7032526593299,6.70684583868978,-7.07842395823848,-12.8056831898117,6.78605830197451,-13.0642398936784,1.1795245105938,-13.694873039573,0.951479176238826,-10.9542857275047,-20.5835927904158,-7.51726213169106,2.87235363605874,-0.247647527731929,2.47941350799644,0.366932842343897,0.0428046480276363,0.478278891799746,0.157770817898023,0.329900959238367,0.163504340964582,-0.485552212695879,0.11974420377603658,-1.1282174226126582
-0.654025932223422,-0.108167437250687,1.51385733941664,-0.60450847994555,-0.189813526461514,0.721450814387149,0.538160462162525,0.0999436111741247,0.422535617487966,-1.0685222373126,-1.99984282866153,0.505322054611793,1.57902492321263,-0.981481182078328,-0.585852802351485,0.119889635240283,-0.437726798707808,-0.102457661423218,1.13373811795295,0.484241801377333,-0.103065010015059,-0.296238672518444,0.139516250996495,-0.913778411794703,-0.231668800129767,0.947120531125965,0.0322809981885632,0.131850539920831,0.2767490486119801,-0.2672431529972729
-0.782304410062279,0.860173380255355,1.1468645735882,-0.765206717893693,1.09339852773988,-0.0142006914647811,1.32794958825345,-0.443324944314274,0.425505929516893,-0.0377090719426847,-1.60224993700924,-0.549610947076095,0.0290857029095127,-0.430341604226037,0.586596736477063,-0.40437728027134,-0.741632129394593,0.135327367346529,0.758408406035037,0.429545774568107,-0.23110057723999,-0.0405368856243484,-0.626516512930541,-1.05476731480544,0.934543010054975,-0.100511495564941,0.0648481082294625,-0.254153715805943,-0.23328680714868488,0.609819370347657
-0.779723018898816,0.940325829244985,0.311527397289645,-0.508878982532885,-0.0886346017307403,-0.585239873202311,0.622055113802302,0.482165278137111,-0.355553628645618,-0.533338315812278,0.195584971980401,0.137532185906702,-1.41045983572452,0.781464125877965,-1.26776720317877,0.295853462931451,-0.447082818973728,0.276484565722276,-0.0859015286169958,-0.120913201609056,0.118449736531594,0.268974231857801,0.0016307140211504,0.015683377549818,-0.358642569803843,0.300855051902542,0.200953072953316,0.157648773961065,-0.1536449301654408,-0.6893281762367873
